Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Weather Conditions,Roadwork and Construction Activity
2024-01-14,Indiranagar,CMH Road,11495,51.062036,1.2510003,37.056868,57.52214,0,Rain,No
2024-01-14,Koramangala,Sony World Junction,33176,43.060096,1.5,100,100,1,Fog,No
2024-01-14,Electronic City,Silk Board Junction,16925,54.789281,1.2461147,57.322306,88.066628,0,Clear,No
2024-01-14,M.G. Road,Trinity Circle,52437,42.429525,1.5,100,100,1,Clear,No
2024-01-14,M.G. Road,Anil Kumble Circle,26253,32.978372,1.5,82.332369,100,0,Overcast,Yes
2024-01-14,Hebbal,Hebbal Flyover,21054,43.709131,1.23344,79.120548,100,2,Clear,Yes
2024-01-14,Hebbal,Ballari Road,8621,28.563769,1.1403494,29.008854,47.237744,0,Clear,Yes
2024-01-14,Yeshwanthpur,Tumkur Road,18423,47.793265,1.2183111,65.734526,87.600764,0,Clear,No
2024-01-15,Indiranagar,100 Feet Road,29402,39.482893,1.5,100,100,2,Rain,No
2024-01-15,Indiranagar,CMH Road,20464,47.690981,1.0600562,60.140651,99.009883,1,Clear,No
2024-01-15,Whitefield,ITPL Main Road,24133,35.836975,1.0245737,79.966478,100,2,Rain,No
2024-01-15,Koramangala,Sony World Junction,58205,41.667332,1.5,100,100,3,Clear,Yes
2024-01-15,Koramangala,Sarjapur Road,30452,50.761137,1.5,98.217467,100,0,Clear,No
2024-01-15,M.G. Road,Trinity Circle,49330,26.796695,1.5,100,100,0,Clear,Yes
2024-01-15,M.G. Road,Anil Kumble Circle,26030,34.781635,1.5,89.65979,100,2,Clear,No
2024-01-15,Jayanagar,Jayanagar 4th Block,15363,31.211405,1.26241,53.028107,76.15367,2,Overcast,No
2024-01-15,Jayanagar,South End Circle,28407,48.820519,1.5,91.678842,100,0,Fog,No
2024-01-15,Yeshwanthpur,Yeshwanthpur Circle,27024,40.011687,1.5,81.029806,100,3,Fog,No
2024-01-16,Indiranagar,100 Feet Road,25646,20,1.5,83.941764,100,2,Overcast,No
2024-01-16,Indiranagar,CMH Road,32912,31.326796,1.5,100,100,4,Clear,Yes
2024-01-16,Whitefield,Marathahalli Bridge,34524,52.190207,1.5,100,100,2,Clear,Yes
2024-01-16,Whitefield,ITPL Main Road,16503,31.604439,1.205145,62.092435,78.128558,2,Clear,No
2024-01-16,Koramangala,Sony World Junction,29489,35.167632,1.5,100,100,1,Fog,No
2024-01-16,Koramangala,Sarjapur Road,44768,20,1.5,100,100,3,Windy,No
2024-01-16,M.G. Road,Trinity Circle,26035,32.754771,1.5,87.201826,100,0,Windy,No
2024-01-16,Jayanagar,Jayanagar 4th Block,8302,26.417072,1.2024333,22.868624,40.893887,0,Overcast,No
2024-01-16,Hebbal,Ballari Road,15818,53.86426,1.2375605,53.587256,83.852586,0,Rain,No
2024-01-17,Indiranagar,100 Feet Road,47410,23.511816,1.5,100,100,3,Overcast,No
2024-01-17,Indiranagar,CMH Road,25438,27.526139,1.5,92.667481,100,2,Overcast,No
2024-01-17,Koramangala,Sony World Junction,30813,23.821917,1.5,95.862606,100,0,Clear,No
2024-01-17,Koramangala,Sarjapur Road,44738,20,1.5,100,100,6,Clear,No
2024-01-17,Electronic City,Silk Board Junction,5151,46.191647,1.0047388,21.978553,25.338166,0,Clear,No
2024-01-17,M.G. Road,Trinity Circle,48952,35.109001,1.5,100,100,1,Windy,No
2024-01-17,M.G. Road,Anil Kumble Circle,46765,45.517289,1.5,100,100,1,Windy,No
2024-01-17,Jayanagar,Jayanagar 4th Block,30467,20,1.5,100,100,2,Clear,No
2024-01-17,Hebbal,Hebbal Flyover,45359,23.691938,1.5,100,100,0,Clear,Yes
2024-01-17,Yeshwanthpur,Yeshwanthpur Circle,19438,37.771569,1.0028468,71.919798,100,1,Clear,No
2024-01-18,Indiranagar,100 Feet Road,39865,48.445747,1.5,100,100,2,Fog,No
2024-01-18,Indiranagar,CMH Road,38786,39.491129,1.5,100,100,1,Fog,No
2024-01-18,Whitefield,ITPL Main Road,27335,20,1.5,89.249606,100,1,Overcast,No
2024-01-18,Koramangala,Sony World Junction,44227,31.809567,1.5,100,100,2,Fog,No
2024-01-18,Koramangala,Sarjapur Road,15990,39.798559,1.2950156,53.566316,79.464804,0,Clear,Yes
2024-01-18,Electronic City,Silk Board Junction,18415,25.486076,1.170126,53.357098,94.523388,0,Clear,No
2024-01-18,M.G. Road,Trinity Circle,27462,23.831924,1.5,95.281156,100,3,Clear,No
2024-01-18,M.G. Road,Anil Kumble Circle,50933,32.823177,1.5,100,100,4,Clear,No
2024-01-18,Jayanagar,South End Circle,24866,38.007069,1.1684014,81.933662,100,1,Clear,No
2024-01-18,Hebbal,Ballari Road,31821,51.928289,1.5,100,100,1,Clear,No
2024-01-18,Yeshwanthpur,Tumkur Road,11932,45.869167,1.2337985,35.087193,61.070917,0,Clear,No
2024-01-19,Indiranagar,CMH Road,29805,29.704834,1.5,99.248311,100,2,Fog,No
2024-01-19,Whitefield,Marathahalli Bridge,8018,43.919246,1.1445011,22.33263,36.232888,1,Clear,Yes
2024-01-19,Koramangala,Sony World Junction,31729,45.398821,1.5,100,100,2,Clear,No
2024-01-19,Koramangala,Sarjapur Road,45390,33.578409,1.5,100,100,1,Clear,Yes
2024-01-19,Electronic City,Hosur Road,10267,48.806051,1.2303024,24.248788,53.650774,0,Overcast,No
2024-01-19,M.G. Road,Trinity Circle,37172,21.577957,1.5,100,100,1,Rain,Yes
2024-01-19,M.G. Road,Anil Kumble Circle,22297,46.676056,1.0724429,69.177942,100,0,Clear,No
2024-01-19,Jayanagar,Jayanagar 4th Block,19265,39.907487,1.3364926,72.228244,96.377281,3,Clear,No
2024-01-19,Jayanagar,South End Circle,18111,50.781208,1.2864337,59.479129,85.571963,0,Clear,No
2024-01-19,Hebbal,Hebbal Flyover,10399,44.57431,1.179976,30.120701,56.195564,0,Rain,No
2024-01-19,Yeshwanthpur,Tumkur Road,13285,45.289471,1.2872066,37.089572,63.224104,0,Clear,No
2024-01-20,Indiranagar,CMH Road,40315,39.511112,1.5,100,100,1,Rain,No
2024-01-20,Whitefield,Marathahalli Bridge,11947,49.842956,1.0632674,38.41627,55.631902,0,Clear,No
2024-01-20,Koramangala,Sony World Junction,52464,40.217055,1.5,100,100,1,Fog,No
2024-01-20,Koramangala,Sarjapur Road,40490,58.620316,1.5,100,100,3,Rain,No
2024-01-20,M.G. Road,Trinity Circle,13696,29.577071,1.1412616,52.649726,71.691174,0,Fog,No
2024-01-20,M.G. Road,Anil Kumble Circle,22994,31.63233,1.2497243,72.783257,100,0,Overcast,No
2024-01-20,Hebbal,Hebbal Flyover,10998,41.136732,1.265307,29.311094,59.783026,0,Windy,No
2024-01-20,Hebbal,Ballari Road,37711,35.754562,1.5,100,100,0,Clear,No
2024-01-20,Yeshwanthpur,Yeshwanthpur Circle,8678,29.277341,1.1252519,25.032779,39.138256,0,Fog,No
2024-01-20,Yeshwanthpur,Tumkur Road,19282,33.743239,1.0980854,67.261206,96.327013,1,Rain,No
2024-01-21,Indiranagar,100 Feet Road,32652,39.649262,1.5,100,100,1,Clear,Yes
2024-01-21,Indiranagar,CMH Road,21690,53.400837,1.0317899,63.557276,100,0,Clear,No
2024-01-21,Whitefield,Marathahalli Bridge,24208,49.021705,1.0502626,86.689455,100,0,Rain,No
2024-01-21,Whitefield,ITPL Main Road,16237,48.61487,1.2376648,50.530089,79.722754,0,Clear,No
2024-01-21,Koramangala,Sony World Junction,56184,30.667937,1.5,100,100,1,Fog,No
2024-01-21,Electronic City,Hosur Road,12381,42.837214,1.3164575,34.822451,63.536769,2,Clear,No
2024-01-21,M.G. Road,Trinity Circle,39987,40.045521,1.5,100,100,1,Clear,No
2024-01-21,M.G. Road,Anil Kumble Circle,36726,35.499209,1.5,100,100,0,Clear,No
2024-01-21,Jayanagar,Jayanagar 4th Block,23660,41.520935,1.2639196,70.271682,100,0,Overcast,No
2024-01-21,Jayanagar,South End Circle,30101,39.589868,1.5,100,100,3,Clear,No
2024-01-22,Indiranagar,100 Feet Road,34995,55.397807,1.5,100,100,3,Clear,No
2024-01-22,Whitefield,Marathahalli Bridge,12803,29.016555,1.2570891,38.354337,68.048909,0,Clear,No
2024-01-22,Koramangala,Sony World Junction,66286,26.962971,1.5,100,100,1,Clear,No
2024-01-22,Koramangala,Sarjapur Road,62996,22.377929,1.5,100,100,2,Clear,No
2024-01-22,Electronic City,Hosur Road,14797,37.919749,1.2768173,58.060032,73.996104,0,Fog,No
2024-01-22,M.G. Road,Trinity Circle,39135,24.881585,1.5,100,100,1,Overcast,No
2024-01-22,M.G. Road,Anil Kumble Circle,35858,22.387037,1.5,100,100,2,Clear,Yes
2024-01-22,Jayanagar,Jayanagar 4th Block,20617,37.555301,1.2897118,68.00973,100,1,Fog,No
2024-01-22,Jayanagar,South End Circle,18701,63.47511,1.1081982,67.568228,95.044175,1,Clear,No
2024-01-22,Hebbal,Hebbal Flyover,33540,43.126323,1.5,100,100,1,Clear,No
2024-01-22,Yeshwanthpur,Tumkur Road,13705,45.128889,1.07935,54.823935,67.09768,1,Clear,No
2024-01-23,Indiranagar,100 Feet Road,19057,34.344979,1.1259096,65.901579,91.568278,1,Clear,No
2024-01-23,Indiranagar,CMH Road,23954,37.8204,1.1751294,79.66773,100,3,Clear,No
2024-01-23,Koramangala,Sony World Junction,32338,25.974583,1.5,100,100,2,Clear,No
2024-01-23,Electronic City,Silk Board Junction,5791,51.840945,1.3066821,18.036981,25.194032,0,Clear,No
2024-01-23,M.G. Road,Trinity Circle,22497,31.766164,1.2790228,65.365255,100,0,Clear,No
2024-01-23,M.G. Road,Anil Kumble Circle,27160,38.163946,1.5,88.665735,100,1,Clear,No
2024-01-23,Hebbal,Ballari Road,34109,42.861472,1.5,100,100,1,Fog,No
2024-01-24,Indiranagar,100 Feet Road,29267,35.47989,1.5,97.421571,100,1,Fog,No
2024-01-24,Indiranagar,CMH Road,35825,48.509722,1.5,100,100,1,Clear,No
2024-01-24,Whitefield,ITPL Main Road,29590,43.228956,1.5,93.367637,100,2,Fog,No
2024-01-24,Koramangala,Sarjapur Road,32248,31.438419,1.5,100,100,1,Clear,No
2024-01-24,M.G. Road,Trinity Circle,25802,43.516966,1.5,83.186719,100,2,Rain,No
2024-01-24,M.G. Road,Anil Kumble Circle,37931,30.029971,1.5,100,100,0,Clear,No
2024-01-24,Jayanagar,South End Circle,17459,40.996205,1.0554496,58.470269,89.655472,0,Clear,No
2024-01-25,Indiranagar,100 Feet Road,25955,39.915249,1.5,95.078979,100,1,Clear,No
2024-01-25,Indiranagar,CMH Road,25664,30.315154,1.5,88.381293,100,4,Fog,Yes
2024-01-25,Whitefield,Marathahalli Bridge,31585,51.031681,1.5,100,100,2,Clear,No
2024-01-25,Koramangala,Sarjapur Road,33208,45.940391,1.5,100,100,2,Clear,No
2024-01-25,M.G. Road,Anil Kumble Circle,25840,44.784913,1.5,89.174679,100,1,Clear,No
2024-01-25,Jayanagar,Jayanagar 4th Block,25134,26.119429,1.5,79.808181,100,1,Clear,No
2024-01-25,Jayanagar,South End Circle,8949,51.36788,1.395141,25.412491,49.534315,1,Rain,No
2024-01-25,Hebbal,Hebbal Flyover,34899,35.830046,1.5,100,100,1,Clear,Yes
2024-01-25,Yeshwanthpur,Yeshwanthpur Circle,23516,32.072777,1.3043339,70.5005,100,1,Clear,No
2024-01-25,Yeshwanthpur,Tumkur Road,20082,47.395907,1.2075754,63.700036,98.480854,0,Clear,No
2024-01-26,Indiranagar,100 Feet Road,11459,33.841702,1.1706272,29.653646,62.088024,1,Clear,No
2024-01-26,Indiranagar,CMH Road,26694,45.6231,1.5,91.755185,100,5,Clear,No
2024-01-26,Whitefield,Marathahalli Bridge,27001,47.172193,1.5,96.370523,100,1,Clear,No
2024-01-26,Whitefield,ITPL Main Road,33105,41.652593,1.5,100,100,2,Clear,No
2024-01-26,Koramangala,Sony World Junction,32524,37.598537,1.5,100,100,1,Clear,Yes
2024-01-26,Koramangala,Sarjapur Road,28850,38.728264,1.5,88.630422,100,1,Clear,No
2024-01-26,Electronic City,Hosur Road,19519,32.319035,1.187284,65.840905,99.241618,0,Clear,No
2024-01-26,M.G. Road,Trinity Circle,13774,43.117918,1.2457902,49.656641,69.435699,1,Clear,No
2024-01-26,M.G. Road,Anil Kumble Circle,40536,28.392155,1.5,100,100,2,Clear,No
2024-01-26,Jayanagar,South End Circle,27929,38.5643,1.5,86.786726,100,3,Windy,No
2024-01-26,Hebbal,Hebbal Flyover,32418,50.030009,1.5,100,100,2,Overcast,No
2024-01-26,Yeshwanthpur,Yeshwanthpur Circle,15913,31.855265,1.1271297,43.347704,76.711181,1,Clear,No
2024-01-27,Indiranagar,CMH Road,43056,50.457043,1.5,100,100,4,Overcast,No
2024-01-27,Whitefield,ITPL Main Road,23755,33.776146,1.1785582,78.039623,100,1,Clear,No
2024-01-27,Koramangala,Sony World Junction,33493,27.958468,1.5,100,100,4,Clear,No
2024-01-27,Koramangala,Sarjapur Road,31490,35.098324,1.5,100,100,4,Clear,No
2024-01-27,M.G. Road,Trinity Circle,48901,43.658332,1.5,100,100,2,Fog,No
2024-01-27,Jayanagar,Jayanagar 4th Block,16756,42.73565,1.066879,58.923904,81.925697,0,Clear,No
2024-01-27,Jayanagar,South End Circle,40383,35.679174,1.5,100,100,1,Windy,No
2024-01-27,Hebbal,Hebbal Flyover,39573,25.207444,1.5,100,100,4,Clear,Yes
2024-01-27,Yeshwanthpur,Yeshwanthpur Circle,20103,42.649215,1.0488979,74.327578,98.973045,4,Clear,No
2024-01-27,Yeshwanthpur,Tumkur Road,13796,48.884515,1.3576376,50.07503,67.464466,0,Overcast,No
2024-01-28,Indiranagar,100 Feet Road,29617,38.900473,1.5,100,100,2,Clear,Yes
2024-01-28,Indiranagar,CMH Road,34514,34.464973,1.5,100,100,3,Clear,No
2024-01-28,Koramangala,Sony World Junction,14062,53.206895,1.3882602,52.945606,71.571131,1,Clear,No
2024-01-28,Koramangala,Sarjapur Road,60114,53.155284,1.5,100,100,2,Windy,No
2024-01-28,M.G. Road,Trinity Circle,26094,31.443471,1.5,80.589207,100,0,Rain,No
2024-01-28,Jayanagar,Jayanagar 4th Block,18745,36.412107,1.0323101,64.717036,98.363946,0,Overcast,No
2024-01-28,Hebbal,Hebbal Flyover,28196,46.021403,1.5,91.943491,100,2,Clear,No
2024-01-28,Hebbal,Ballari Road,34158,26.236519,1.5,100,100,3,Overcast,Yes
2024-01-28,Yeshwanthpur,Yeshwanthpur Circle,30975,30.409579,1.5,100,100,6,Windy,No
2024-01-28,Yeshwanthpur,Tumkur Road,16564,36.799404,1.0841686,58.030645,84.089113,0,Clear,Yes
2024-01-29,Indiranagar,100 Feet Road,25977,21.726756,1.5,88.729612,100,1,Clear,No
2024-01-29,Indiranagar,CMH Road,36437,31.971404,1.5,100,100,1,Windy,Yes
2024-01-29,Whitefield,Marathahalli Bridge,21591,74.85092,1.1535491,78.664174,100,3,Fog,No
2024-01-29,Koramangala,Sony World Junction,58966,29.225497,1.5,100,100,1,Clear,No
2024-01-29,Koramangala,Sarjapur Road,28784,42.780596,1.5,92.61178,100,1,Rain,No
2024-01-29,M.G. Road,Trinity Circle,34288,20.3719,1.5,100,100,0,Clear,No
2024-01-29,M.G. Road,Anil Kumble Circle,38716,20.512339,1.5,100,100,1,Clear,No
2024-01-29,Jayanagar,South End Circle,19681,38.400605,1.0411632,64.205188,97.36284,0,Clear,No
2024-01-29,Hebbal,Hebbal Flyover,19102,38.841451,1.0004894,68.247661,97.375793,1,Clear,No
2024-01-29,Hebbal,Ballari Road,30660,40.850373,1.5,94.809382,100,2,Overcast,No
2024-01-30,Indiranagar,100 Feet Road,10807,36.929243,1.0447734,44.303111,55.135849,1,Overcast,No
2024-01-30,Indiranagar,CMH Road,33394,37.459116,1.5,100,100,4,Overcast,No
2024-01-30,Koramangala,Sony World Junction,42378,41.257743,1.5,100,100,1,Clear,No
2024-01-30,Koramangala,Sarjapur Road,57860,54.485035,1.5,100,100,4,Overcast,No
2024-01-30,M.G. Road,Trinity Circle,41545,52.821991,1.5,100,100,3,Clear,No
2024-01-30,M.G. Road,Anil Kumble Circle,52000,20,1.5,100,100,6,Fog,No
2024-01-30,Jayanagar,South End Circle,26502,44.88928,1.5,85.519822,100,3,Clear,No
2024-01-30,Hebbal,Hebbal Flyover,28199,35.100424,1.5,92.386102,100,0,Fog,No
2024-01-30,Hebbal,Ballari Road,29530,29.279971,1.5,95.702382,100,1,Fog,No
2024-01-31,Indiranagar,100 Feet Road,51290,35.888337,1.5,100,100,2,Clear,No
2024-01-31,Indiranagar,CMH Road,25029,31.122949,1.5,76.823524,100,1,Fog,No
2024-01-31,Whitefield,Marathahalli Bridge,6120,56.45861,1.0732255,24.379452,33.242876,1,Fog,No
2024-01-31,Whitefield,ITPL Main Road,17164,40.438342,1.2456104,50.900282,83.372578,0,Rain,No
2024-01-31,Koramangala,Sarjapur Road,42389,28.523257,1.5,100,100,1,Overcast,Yes
2024-01-31,Jayanagar,South End Circle,19225,37.24164,1.3332864,71.126697,100,1,Clear,No
2024-01-31,Hebbal,Ballari Road,38216,37.515112,1.5,100,100,3,Overcast,No
2024-01-31,Yeshwanthpur,Yeshwanthpur Circle,9679,40.503643,1.1291465,24.19185,51.798469,0,Clear,No
2024-01-31,Yeshwanthpur,Tumkur Road,19337,42.74092,1.3378424,65.551155,94.496498,0,Clear,No
2024-02-01,Indiranagar,100 Feet Road,32285,37.684077,1.5,100,100,0,Overcast,No
2024-02-01,Indiranagar,CMH Road,44557,25.837421,1.5,100,100,2,Rain,No
2024-02-01,Whitefield,Marathahalli Bridge,15410,32.959746,1.1167522,48.227247,75.281198,2,Fog,No
2024-02-01,Koramangala,Sony World Junction,51665,22.309751,1.5,100,100,3,Clear,Yes
2024-02-01,M.G. Road,Trinity Circle,36384,20,1.5,100,100,2,Clear,No
2024-02-01,M.G. Road,Anil Kumble Circle,41692,51.182218,1.5,100,100,1,Clear,No
2024-02-01,Jayanagar,Jayanagar 4th Block,29831,56.307342,1.5,97.576606,100,2,Overcast,No
2024-02-01,Jayanagar,South End Circle,10915,46.865337,1.3072739,39.700482,50.462241,0,Clear,No
2024-02-01,Hebbal,Ballari Road,25909,20,1.5,87.269879,100,4,Clear,No
2024-02-02,Indiranagar,100 Feet Road,37720,25.018963,1.5,100,100,2,Clear,No
2024-02-02,Indiranagar,CMH Road,26712,29.599921,1.5,80.988603,100,2,Clear,No
2024-02-02,Whitefield,ITPL Main Road,33467,34.012761,1.5,100,100,0,Clear,Yes
2024-02-02,Koramangala,Sony World Junction,27426,28.067956,1.5,89.529806,100,4,Overcast,No
2024-02-02,Koramangala,Sarjapur Road,28611,30.595256,1.5,100,100,7,Clear,No
2024-02-02,M.G. Road,Trinity Circle,22739,35.578823,1.2272788,80.325006,100,2,Clear,No
2024-02-02,M.G. Road,Anil Kumble Circle,14731,51.803687,1.155857,57.369543,75.459193,1,Clear,No
2024-02-02,Jayanagar,South End Circle,27411,39.26073,1.5,87.206156,100,3,Rain,Yes
2024-02-03,Indiranagar,100 Feet Road,11202,55.556746,1.168648,28.166046,52.386438,1,Fog,No
2024-02-03,Indiranagar,CMH Road,30432,38.035566,1.5,99.198581,100,1,Clear,No
2024-02-03,Whitefield,Marathahalli Bridge,14800,57.814477,1.1101523,49.715573,69.848421,1,Overcast,No
2024-02-03,Whitefield,ITPL Main Road,22635,40.509698,1.1050681,79.286136,100,2,Rain,No
2024-02-03,Koramangala,Sony World Junction,61293,49.357934,1.5,100,100,0,Clear,No
2024-02-03,Koramangala,Sarjapur Road,15116,51.094455,1.3780407,47.336027,77.756611,1,Clear,No
2024-02-03,M.G. Road,Trinity Circle,29328,43.703817,1.5,93.827,100,3,Clear,Yes
2024-02-03,M.G. Road,Anil Kumble Circle,37491,42.297151,1.5,100,100,1,Windy,No
2024-02-03,Jayanagar,Jayanagar 4th Block,8989,38.852929,1.3830189,36.888537,44.733401,0,Clear,No
2024-02-03,Hebbal,Ballari Road,19769,43.779644,1.2361098,65.550711,95.364983,0,Clear,No
2024-02-03,Yeshwanthpur,Yeshwanthpur Circle,31228,30.281806,1.5,96.904855,100,2,Overcast,No
2024-02-03,Yeshwanthpur,Tumkur Road,27135,20,1.5,81.659586,100,2,Clear,No
2024-02-04,Indiranagar,100 Feet Road,12161,45.41488,1.2064697,46.201789,58.544832,0,Clear,No
2024-02-04,Indiranagar,CMH Road,25601,26.962159,1.5,93.271786,100,3,Clear,No
2024-02-04,Whitefield,ITPL Main Road,7828,50.282129,1.0435971,19.065525,38.097958,1,Fog,No
2024-02-04,Koramangala,Sarjapur Road,42997,34.353118,1.5,100,100,3,Overcast,No
2024-02-04,M.G. Road,Trinity Circle,54454,36.917799,1.5,100,100,1,Clear,No
2024-02-04,M.G. Road,Anil Kumble Circle,53622,32.265871,1.5,100,100,3,Windy,No
2024-02-04,Jayanagar,Jayanagar 4th Block,28044,34.44238,1.5,100,100,4,Clear,Yes
2024-02-04,Hebbal,Hebbal Flyover,29887,34.783106,1.5,100,100,3,Clear,No
2024-02-04,Hebbal,Ballari Road,37412,44.460454,1.5,100,100,4,Clear,No
2024-02-05,Indiranagar,100 Feet Road,12874,43.217706,1.2148211,33.695564,63.109511,1,Fog,No
2024-02-05,Indiranagar,CMH Road,12139,45.399877,1.1947511,44.216506,60.968768,0,Clear,No
2024-02-05,Whitefield,Marathahalli Bridge,27407,20,1.5,88.241584,100,4,Clear,No
2024-02-05,Whitefield,ITPL Main Road,21040,55.070708,1.078932,60.22886,100,0,Clear,No
2024-02-05,Koramangala,Sony World Junction,34578,28.654494,1.5,100,100,3,Clear,No
2024-02-05,Koramangala,Sarjapur Road,62431,30.582578,1.5,100,100,0,Clear,No
2024-02-05,M.G. Road,Trinity Circle,34271,33.277869,1.5,100,100,5,Clear,No
2024-02-05,Jayanagar,Jayanagar 4th Block,33216,52.860446,1.5,100,100,2,Clear,No
2024-02-05,Jayanagar,South End Circle,25597,27.455724,1.5,83.785365,100,2,Fog,No
2024-02-05,Hebbal,Ballari Road,19199,60.966771,1.1872366,65.837395,100,0,Clear,No
2024-02-05,Yeshwanthpur,Tumkur Road,23954,37.843288,1.3649927,81.290878,100,1,Clear,No
2024-02-06,Indiranagar,100 Feet Road,34070,36.922876,1.5,100,100,0,Clear,No
2024-02-06,Indiranagar,CMH Road,43325,42.55003,1.5,100,100,1,Fog,No
2024-02-06,Whitefield,ITPL Main Road,29047,34.408075,1.5,100,100,1,Clear,Yes
2024-02-06,Koramangala,Sony World Junction,41277,44.80306,1.5,100,100,1,Clear,No
2024-02-06,Electronic City,Hosur Road,23496,54.911634,1.3177699,87.315548,100,1,Fog,No
2024-02-06,Electronic City,Silk Board Junction,18595,25.739365,1.0401991,70.333676,90.716218,2,Fog,No
2024-02-06,M.G. Road,Trinity Circle,23460,45.303202,1.1232946,75.355913,100,1,Clear,No
2024-02-06,M.G. Road,Anil Kumble Circle,42904,44.539115,1.5,100,100,0,Fog,No
2024-02-06,Jayanagar,Jayanagar 4th Block,33302,39.750693,1.5,100,100,1,Clear,No
2024-02-06,Hebbal,Hebbal Flyover,11811,60.079825,1.3425707,46.133196,61.803698,1,Clear,No
2024-02-06,Hebbal,Ballari Road,29654,35.674932,1.5,96.754056,100,6,Clear,No
2024-02-06,Yeshwanthpur,Yeshwanthpur Circle,27676,49.800009,1.5,98.998756,100,1,Clear,No
2024-02-07,Whitefield,Marathahalli Bridge,17201,54.787866,1.3013946,54.614503,83.237282,1,Rain,No
2024-02-07,Whitefield,ITPL Main Road,30568,21.381008,1.5,97.400144,100,0,Rain,No
2024-02-07,Koramangala,Sony World Junction,53038,25.587865,1.5,100,100,2,Clear,No
2024-02-07,Koramangala,Sarjapur Road,44432,24.087731,1.5,100,100,1,Overcast,No
2024-02-07,Electronic City,Silk Board Junction,17753,47.28644,1.0668222,57.321648,86.094011,2,Clear,No
2024-02-07,M.G. Road,Trinity Circle,54725,31.697484,1.5,100,100,3,Overcast,No
2024-02-07,Jayanagar,Jayanagar 4th Block,27818,28.28796,1.5,91.349345,100,0,Clear,No
2024-02-07,Jayanagar,South End Circle,24968,53.877319,1.1627977,74.906119,100,1,Clear,No
2024-02-07,Yeshwanthpur,Yeshwanthpur Circle,15783,41.833242,1.2155883,48.443471,74.804956,0,Clear,No
2024-02-08,Indiranagar,CMH Road,31466,50.469294,1.5,100,100,0,Fog,No
2024-02-08,Whitefield,ITPL Main Road,22525,34.368016,1.2140273,84.11819,100,0,Rain,No
2024-02-08,Koramangala,Sony World Junction,41778,41.044525,1.5,100,100,1,Clear,No
2024-02-08,Koramangala,Sarjapur Road,44058,35.923525,1.5,100,100,0,Clear,No
2024-02-08,Electronic City,Silk Board Junction,16609,61.059592,1.1947577,49.803668,82.185654,0,Clear,No
2024-02-08,M.G. Road,Trinity Circle,14018,43.608112,1.0113449,53.288712,73.475474,0,Clear,No
2024-02-08,M.G. Road,Anil Kumble Circle,39016,40.465624,1.5,100,100,2,Clear,No
2024-02-09,Indiranagar,100 Feet Road,22266,39.60122,1.2825572,80.591155,100,0,Fog,No
2024-02-09,Indiranagar,CMH Road,39086,35.054613,1.5,100,100,3,Clear,No
2024-02-09,Koramangala,Sony World Junction,43334,48.315867,1.5,100,100,4,Windy,No
2024-02-09,Koramangala,Sarjapur Road,27374,45.313085,1.5,86.670795,100,4,Clear,No
2024-02-09,Electronic City,Hosur Road,26575,43.259254,1.5,95.508175,100,5,Rain,No
2024-02-09,M.G. Road,Trinity Circle,50690,35.476043,1.5,100,100,4,Clear,No
2024-02-09,M.G. Road,Anil Kumble Circle,34199,20,1.5,100,100,2,Fog,No
2024-02-09,Hebbal,Hebbal Flyover,31345,35.38541,1.5,100,100,1,Rain,No
2024-02-09,Yeshwanthpur,Tumkur Road,8210,65.330355,1.2535269,35.981323,38.427982,1,Clear,No
2024-02-10,Indiranagar,100 Feet Road,25465,39.632757,1.5,76.723008,100,2,Clear,No
2024-02-10,Indiranagar,CMH Road,43629,26.26534,1.5,100,100,1,Rain,No
2024-02-10,Whitefield,ITPL Main Road,14077,39.60161,1.1124473,53.344445,71.339223,1,Overcast,Yes
2024-02-10,Koramangala,Sony World Junction,42862,31.984166,1.5,100,100,1,Clear,No
2024-02-10,M.G. Road,Trinity Circle,36773,44.303693,1.5,100,100,2,Clear,No
2024-02-10,M.G. Road,Anil Kumble Circle,28103,32.041119,1.5,91.696786,100,1,Clear,No
2024-02-10,Jayanagar,South End Circle,35880,33.212616,1.5,100,100,3,Clear,No
2024-02-10,Hebbal,Ballari Road,36148,32.180732,1.5,100,100,5,Clear,No
2024-02-10,Yeshwanthpur,Yeshwanthpur Circle,33383,36.824929,1.5,100,100,2,Clear,No
2024-02-11,Indiranagar,100 Feet Road,50673,32.741533,1.5,100,100,4,Rain,No
2024-02-11,Indiranagar,CMH Road,37242,41.073437,1.5,100,100,2,Rain,No
2024-02-11,Koramangala,Sony World Junction,30973,35.515338,1.5,100,100,3,Fog,No
2024-02-11,Koramangala,Sarjapur Road,29975,23.982383,1.5,100,100,0,Rain,No
2024-02-11,M.G. Road,Anil Kumble Circle,23095,30.615399,1.3108743,75.942404,100,2,Clear,No
2024-02-11,Jayanagar,Jayanagar 4th Block,30841,29.216247,1.5,100,100,0,Fog,No
2024-02-11,Jayanagar,South End Circle,36166,20,1.5,100,100,2,Clear,No
2024-02-11,Hebbal,Hebbal Flyover,29827,40.10945,1.5,91.284224,100,0,Rain,No
2024-02-11,Hebbal,Ballari Road,34660,46.69673,1.5,100,100,1,Clear,No
2024-02-11,Yeshwanthpur,Yeshwanthpur Circle,25957,30.101656,1.5,94.649906,100,2,Clear,No
